id,phenomenon,standard_sentence,informal_sentence,meaning_same,notes,n_phenomena,component_phenomena,subphenomena,is_pure,standard_tokens,informal_tokens,standard_token_count,informal_token_count,standard_pll_score,informal_pll_score,standard_nll_score,informal_nll_score,standard_perplexity,informal_perplexity,representation_cosine_similarity,model_family
225,verlan+spoken,Nous n'allons pas suivre son père à la fête.,On va pas suivre son reup à la teuf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁n', ""'"", 'all', 'ons', '▁pas', '▁suivre', '▁son', '▁père', '▁à', '▁la', '▁fête', '.']","['▁On', '▁va', '▁pas', '▁suivre', '▁son', '▁re', 'up', '▁à', '▁la', '▁te', 'uf', '.']",13,12,-10.29443124624399,-10.235641479492188,,,,,0.884101390838623,masked_lm
226,verlan+spoken,Je ne sais pas pourquoi cette femme est bizarre.,Je sais pas pourquoi cette meuf est zarbi.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁cette', '▁femme', '▁est', '▁bizarre', '.']","['▁Je', '▁sais', '▁pas', '▁pourquoi', '▁cette', '▁me', 'uf', '▁est', '▁', 'zar', 'bi', '.']",10,12,-10.39258270263672,-10.539572397867838,,,,,0.9186303615570068,masked_lm
227,verlan+spoken,Nous allons voir cette femme à la fête ce soir.,On va voir cette meuf à la teuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁cette', '▁femme', '▁à', '▁la', '▁fête', '▁ce', '▁soir', '.']","['▁On', '▁va', '▁voir', '▁cette', '▁me', 'uf', '▁à', '▁la', '▁te', 'uf', '▁ce', '▁soir', '.']",11,13,-10.201188520951705,-10.35351092998798,,,,,0.9221454858779907,masked_lm
228,verlan+spoken,Ce n'est pas cette femme qui est bizarre.,C'est pas cette meuf qui est zarbi.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁cette', '▁femme', '▁qui', '▁est', '▁bizarre', '.']","['▁C', ""'"", 'est', '▁pas', '▁cette', '▁me', 'uf', '▁qui', '▁est', '▁', 'zar', 'bi', '.']",11,13,-10.41820040616122,-10.516592172475962,,,,,0.9231799840927124,masked_lm
229,verlan+spoken,Il n'y a pas de fête chez cette femme ce soir.,Y a pas de teuf chez cette meuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁cette', '▁femme', '▁ce', '▁soir', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁cette', '▁me', 'uf', '▁ce', '▁soir', '.']",14,13,-10.305676051548549,-10.370288555438702,,,,,0.9234482049942017,masked_lm
230,verlan+spoken,Nous n'allons pas suivre cette femme à la fête.,On va pas suivre cette meuf à la teuf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁n', ""'"", 'all', 'ons', '▁pas', '▁suivre', '▁cette', '▁femme', '▁à', '▁la', '▁fête', '.']","['▁On', '▁va', '▁pas', '▁suivre', '▁cette', '▁me', 'uf', '▁à', '▁la', '▁te', 'uf', '.']",13,12,-10.283235990084135,-10.318032582600912,,,,,0.9168142676353455,masked_lm
231,verlan+spoken,Je ne sais pas pourquoi ta mère est énervée.,Je sais pas pourquoi ta reum est vénère.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁ta', '▁mère', '▁est', '▁énervé', 'e', '.']","['▁Je', '▁sais', '▁pas', '▁pourquoi', '▁ta', '▁re', 'um', '▁est', '▁vé', 'n', 'ère', '.']",11,12,-10.414079839533025,-10.43076197306315,,,,,0.7607747316360474,masked_lm
232,verlan+spoken,Nous allons voir ta mère à la fête ce soir.,On va voir ta reum à la teuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁ta', '▁mère', '▁à', '▁la', '▁fête', '▁ce', '▁soir', '.']","['▁On', '▁va', '▁voir', '▁ta', '▁re', 'um', '▁à', '▁la', '▁te', 'uf', '▁ce', '▁soir', '.']",11,13,-10.290584217418324,-10.317373422475962,,,,,0.9142279624938965,masked_lm
233,verlan+spoken,Ce n'est pas ta mère qui est énervée.,C'est pas ta reum qui est vénère.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁ta', '▁mère', '▁qui', '▁est', '▁énervé', 'e', '.']","['▁C', ""'"", 'est', '▁pas', '▁ta', '▁re', 'um', '▁qui', '▁est', '▁vé', 'n', 'ère', '.']",12,13,-10.461481730143229,-10.466183002178486,,,,,0.7240198254585266,masked_lm
234,verlan+spoken,Il n'y a pas de fête chez ta mère ce soir.,Y a pas de teuf chez ta reum ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁ta', '▁mère', '▁ce', '▁soir', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁ta', '▁re', 'um', '▁ce', '▁soir', '.']",14,13,-10.39013671875,-10.25824444110577,,,,,0.8517787456512451,masked_lm
235,verlan+spoken,Nous n'allons pas suivre ta mère à la fête.,On va pas suivre ta reum à la teuf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁n', ""'"", 'all', 'ons', '▁pas', '▁suivre', '▁ta', '▁mère', '▁à', '▁la', '▁fête', '.']","['▁On', '▁va', '▁pas', '▁suivre', '▁ta', '▁re', 'um', '▁à', '▁la', '▁te', 'uf', '.']",13,12,-10.313464824969952,-10.255540211995443,,,,,0.8384793400764465,masked_lm
236,verlan+spoken,Je ne sais pas pourquoi mon frère est louche.,Je sais pas pourquoi mon reuf est chelou.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁mon', '▁frère', '▁est', '▁l', 'ouche', '.']","['▁Je', '▁sais', '▁pas', '▁pourquoi', '▁mon', '▁re', 'uf', '▁est', '▁che', 'lou', '.']",11,11,-10.409121426669033,-10.455190485174006,,,,,0.8732926249504089,masked_lm
237,verlan+spoken,Nous allons voir mon frère à la fête ce soir.,On va voir mon reuf à la teuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁mon', '▁frère', '▁à', '▁la', '▁fête', '▁ce', '▁soir', '.']","['▁On', '▁va', '▁voir', '▁mon', '▁re', 'uf', '▁à', '▁la', '▁te', 'uf', '▁ce', '▁soir', '.']",11,13,-10.216946688565342,-10.268775353064903,,,,,0.9239490032196045,masked_lm
238,verlan+spoken,Ce n'est pas mon frère qui est louche.,C'est pas mon reuf qui est chelou.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁mon', '▁frère', '▁qui', '▁est', '▁l', 'ouche', '.']","['▁C', ""'"", 'est', '▁pas', '▁mon', '▁re', 'uf', '▁qui', '▁est', '▁che', 'lou', '.']",12,12,-10.450504302978516,-10.501657485961914,,,,,0.8858143091201782,masked_lm
239,verlan+spoken,Il n'y a pas de fête chez mon frère ce soir.,Y a pas de teuf chez mon reuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁mon', '▁frère', '▁ce', '▁soir', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁mon', '▁re', 'uf', '▁ce', '▁soir', '.']",14,13,-10.396997724260602,-10.294007521409254,,,,,0.883905827999115,masked_lm
240,verlan+spoken,Nous n'allons pas suivre mon frère à la fête.,On va pas suivre mon reuf à la teuf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁n', ""'"", 'all', 'ons', '▁pas', '▁suivre', '▁mon', '▁frère', '▁à', '▁la', '▁fête', '.']","['▁On', '▁va', '▁pas', '▁suivre', '▁mon', '▁re', 'uf', '▁à', '▁la', '▁te', 'uf', '.']",13,12,-10.306431696965145,-10.249776204427084,,,,,0.8643074631690979,masked_lm
241,verlan+spoken,Je ne sais pas pourquoi ton frère est fou.,Je sais pas pourquoi ton reuf est ouf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁ton', '▁frère', '▁est', '▁fou', '.']","['▁Je', '▁sais', '▁pas', '▁pourquoi', '▁ton', '▁re', 'uf', '▁est', '▁ou', 'f', '.']",10,11,-10.441573333740234,-10.408812089399857,,,,,0.8429617285728455,masked_lm
242,verlan+spoken,Nous allons voir ton frère à la fête ce soir.,On va voir ton reuf à la teuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁ton', '▁frère', '▁à', '▁la', '▁fête', '▁ce', '▁soir', '.']","['▁On', '▁va', '▁voir', '▁ton', '▁re', 'uf', '▁à', '▁la', '▁te', 'uf', '▁ce', '▁soir', '.']",11,13,-10.21917031028054,-10.29620361328125,,,,,0.9331682324409485,masked_lm
243,verlan+spoken,Ce n'est pas ton frère qui est fou.,C'est pas ton reuf qui est ouf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁ton', '▁frère', '▁qui', '▁est', '▁fou', '.']","['▁C', ""'"", 'est', '▁pas', '▁ton', '▁re', 'uf', '▁qui', '▁est', '▁ou', 'f', '.']",11,12,-10.516315806995738,-10.440913518269857,,,,,0.8597389459609985,masked_lm
244,verlan+spoken,Il n'y a pas de fête chez ton frère ce soir.,Y a pas de teuf chez ton reuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁ton', '▁frère', '▁ce', '▁soir', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁ton', '▁re', 'uf', '▁ce', '▁soir', '.']",14,13,-10.399852207728795,-10.262303278996395,,,,,0.9041114449501038,masked_lm
245,verlan+spoken,Nous n'allons pas suivre ton frère à la fête.,On va pas suivre ton reuf à la teuf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁n', ""'"", 'all', 'ons', '▁pas', '▁suivre', '▁ton', '▁frère', '▁à', '▁la', '▁fête', '.']","['▁On', '▁va', '▁pas', '▁suivre', '▁ton', '▁re', 'uf', '▁à', '▁la', '▁te', 'uf', '.']",13,12,-10.30840829702524,-10.261889775594076,,,,,0.8845433592796326,masked_lm
246,verlan+spoken,Je ne sais pas pourquoi son père est lourd.,Je sais pas pourquoi son reup est relou.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁son', '▁père', '▁est', '▁lourd', '.']","['▁Je', '▁sais', '▁pas', '▁pourquoi', '▁son', '▁re', 'up', '▁est', '▁re', 'lou', '.']",10,11,-10.420526885986328,-10.290570345791904,,,,,0.9065724611282349,masked_lm
247,verlan+spoken,Nous allons voir son père à la fête ce soir.,On va voir son reup à la teuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁son', '▁père', '▁à', '▁la', '▁fête', '▁ce', '▁soir', '.']","['▁On', '▁va', '▁voir', '▁son', '▁re', 'up', '▁à', '▁la', '▁te', 'uf', '▁ce', '▁soir', '.']",11,13,-10.207728299227627,-10.215891911433292,,,,,0.9328540563583374,masked_lm
248,verlan+spoken,Ce n'est pas son père qui est lourd.,C'est pas son reup qui est relou.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁son', '▁père', '▁qui', '▁est', '▁lourd', '.']","['▁C', ""'"", 'est', '▁pas', '▁son', '▁re', 'up', '▁qui', '▁est', '▁re', 'lou', '.']",11,12,-10.441433993252842,-10.320543924967447,,,,,0.906872034072876,masked_lm
249,verlan+spoken,Il n'y a pas de fête chez son père ce soir.,Y a pas de teuf chez son reup ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁son', '▁père', '▁ce', '▁soir', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁son', '▁re', 'up', '▁ce', '▁soir', '.']",14,13,-10.424769810267858,-10.183992826021635,,,,,0.8848292827606201,masked_lm
250,verlan+spoken,Nous n'allons pas suivre son père à la fête.,On va pas suivre son reup à la teuf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁n', ""'"", 'all', 'ons', '▁pas', '▁suivre', '▁son', '▁père', '▁à', '▁la', '▁fête', '.']","['▁On', '▁va', '▁pas', '▁suivre', '▁son', '▁re', 'up', '▁à', '▁la', '▁te', 'uf', '.']",13,12,-10.29443124624399,-10.235641479492188,,,,,0.884101390838623,masked_lm
251,sms+spoken,Nous allons partir dans quinze minutes pour le rendez-vous de ce matin.,On va partir dans 15 min pr le rdv de ce matin.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁partir', '▁dans', '▁quinze', '▁minutes', '▁pour', '▁le', '▁rendez', '-', 'vous', '▁de', '▁ce', '▁matin', '.']","['▁On', '▁va', '▁partir', '▁dans', '▁15', '▁min', '▁pr', '▁le', '▁rdv', '▁de', '▁ce', '▁matin', '.']",15,13,-10.382206217447917,-10.347806490384615,,,,,0.9214103817939758,masked_lm
252,sms+spoken,Je ne sais pas si quelqu'un a laissé un message aujourd'hui pour le directeur.,Je sais pas si qqn a laissé un msg ajd pr le directeur.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁si', '▁quelqu', ""'"", 'un', '▁a', '▁laissé', '▁un', '▁message', '▁aujourd', ""'"", 'hui', '▁pour', '▁le', '▁directeur', '.']","['▁Je', '▁sais', '▁pas', '▁si', '▁qq', 'n', '▁a', '▁laissé', '▁un', '▁m', 's', 'g', '▁a', 'j', 'd', '▁pr', '▁le', '▁directeur', '.']",19,19,-10.365297819438734,-10.286791349712171,,,,,0.8788018226623535,masked_lm
253,sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous maintenant ?,Tu peux envoyer le num du rdv maintenant ?,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁maintenant', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁maintenant', '▁?']",15,10,-10.440140787760416,-10.600743103027344,,,,,0.9493165612220764,masked_lm
254,sms+spoken,Il n'y a pas beaucoup de monde aujourd'hui au bureau.,Y a pas bcp de monde ajd au bureau.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁beaucoup', '▁de', '▁monde', '▁aujourd', ""'"", 'hui', '▁au', '▁bureau', '.']","['▁Y', '▁a', '▁pas', '▁bcp', '▁de', '▁monde', '▁a', 'j', 'd', '▁au', '▁bureau', '.']",15,12,-10.462678019205729,-10.32431157430013,,,,,0.7227360010147095,masked_lm
255,sms+spoken,Nous ne pouvons pas confirmer le rendez-vous maintenant sans le message.,On peut pas confirmer le rdv maintenant sans le msg.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁ne', '▁pouvons', '▁pas', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁maintenant', '▁sans', '▁le', '▁message', '.']","['▁On', '▁peut', '▁pas', '▁confirmer', '▁le', '▁rdv', '▁maintenant', '▁sans', '▁le', '▁m', 's', 'g', '.']",14,13,-10.401365007672991,-10.538107065054087,,,,,0.9507557153701782,masked_lm
256,sms+spoken,Nous allons partir dans quinze minutes pour le rendez-vous de ce soir.,On va partir dans 15 min pr le rdv de ce soir.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁partir', '▁dans', '▁quinze', '▁minutes', '▁pour', '▁le', '▁rendez', '-', 'vous', '▁de', '▁ce', '▁soir', '.']","['▁On', '▁va', '▁partir', '▁dans', '▁15', '▁min', '▁pr', '▁le', '▁rdv', '▁de', '▁ce', '▁soir', '.']",15,13,-10.328553263346354,-10.300607534555288,,,,,0.9160378575325012,masked_lm
257,sms+spoken,Je ne sais pas si quelqu'un a laissé un message aujourd'hui pour la salle.,Je sais pas si qqn a laissé un msg ajd pr la salle.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁si', '▁quelqu', ""'"", 'un', '▁a', '▁laissé', '▁un', '▁message', '▁aujourd', ""'"", 'hui', '▁pour', '▁la', '▁salle', '.']","['▁Je', '▁sais', '▁pas', '▁si', '▁qq', 'n', '▁a', '▁laissé', '▁un', '▁m', 's', 'g', '▁a', 'j', 'd', '▁pr', '▁la', '▁salle', '.']",19,19,-10.346595362613076,-10.297609831157484,,,,,0.8824750185012817,masked_lm
258,sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous ce soir ?,Tu peux envoyer le num du rdv ce soir ?,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁ce', '▁soir', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁ce', '▁soir', '▁?']",16,11,-10.34482192993164,-10.472800514914773,,,,,0.9576734304428101,masked_lm
259,sms+spoken,Il n'y a pas beaucoup de monde aujourd'hui dans la salle.,Y a pas bcp de monde ajd dans la salle.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁beaucoup', '▁de', '▁monde', '▁aujourd', ""'"", 'hui', '▁dans', '▁la', '▁salle', '.']","['▁Y', '▁a', '▁pas', '▁bcp', '▁de', '▁monde', '▁a', 'j', 'd', '▁dans', '▁la', '▁salle', '.']",16,13,-10.490018844604492,-10.411873450646034,,,,,0.7680299878120422,masked_lm
260,sms+spoken,Nous ne pouvons pas confirmer le rendez-vous maintenant sans le numéro.,On peut pas confirmer le rdv maintenant sans le num.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁ne', '▁pouvons', '▁pas', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁maintenant', '▁sans', '▁le', '▁numéro', '.']","['▁On', '▁peut', '▁pas', '▁confirmer', '▁le', '▁rdv', '▁maintenant', '▁sans', '▁le', '▁n', 'um', '.']",14,12,-10.459304809570312,-10.50478490193685,,,,,0.9542736411094666,masked_lm
261,sms+spoken,Nous allons partir dans quinze minutes pour le rendez-vous de demain.,On va partir dans 15 min pr le rdv de demain.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁partir', '▁dans', '▁quinze', '▁minutes', '▁pour', '▁le', '▁rendez', '-', 'vous', '▁de', '▁demain', '.']","['▁On', '▁va', '▁partir', '▁dans', '▁15', '▁min', '▁pr', '▁le', '▁rdv', '▁de', '▁demain', '.']",14,12,-10.413441249302455,-10.433682759602865,,,,,0.9083922505378723,masked_lm
262,sms+spoken,Je ne sais pas si quelqu'un a laissé un message aujourd'hui pour le dossier.,Je sais pas si qqn a laissé un msg ajd pr le dossier.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁si', '▁quelqu', ""'"", 'un', '▁a', '▁laissé', '▁un', '▁message', '▁aujourd', ""'"", 'hui', '▁pour', '▁le', '▁dossier', '.']","['▁Je', '▁sais', '▁pas', '▁si', '▁qq', 'n', '▁a', '▁laissé', '▁un', '▁m', 's', 'g', '▁a', 'j', 'd', '▁pr', '▁le', '▁dossier', '.']",19,19,-10.355908042506167,-10.294064973530016,,,,,0.8759014010429382,masked_lm
263,sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous demain matin ?,Tu peux envoyer le num du rdv demain matin ?,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁demain', '▁matin', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁demain', '▁matin', '▁?']",16,11,-10.336755752563477,-10.446117054332387,,,,,0.955588698387146,masked_lm
264,sms+spoken,Il n'y a pas beaucoup de monde aujourd'hui au rendez-vous.,Y a pas bcp de monde ajd au rdv.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁beaucoup', '▁de', '▁monde', '▁aujourd', ""'"", 'hui', '▁au', '▁rendez', '-', 'vous', '.']","['▁Y', '▁a', '▁pas', '▁bcp', '▁de', '▁monde', '▁a', 'j', 'd', '▁au', '▁rdv', '.']",17,12,-10.46236015768612,-10.387105941772461,,,,,0.7692112326622009,masked_lm
265,sms+spoken,Nous ne pouvons pas confirmer le rendez-vous maintenant avant midi.,On peut pas confirmer le rdv maintenant avant midi.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁ne', '▁pouvons', '▁pas', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁maintenant', '▁avant', '▁midi', '.']","['▁On', '▁peut', '▁pas', '▁confirmer', '▁le', '▁rdv', '▁maintenant', '▁avant', '▁midi', '.']",13,10,-10.473668025090145,-10.574967956542968,,,,,0.9542405605316162,masked_lm
266,sms+spoken,Nous allons partir dans quinze minutes pour le rendez-vous du bureau.,On va partir dans 15 min pr le rdv du bureau.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁partir', '▁dans', '▁quinze', '▁minutes', '▁pour', '▁le', '▁rendez', '-', 'vous', '▁du', '▁bureau', '.']","['▁On', '▁va', '▁partir', '▁dans', '▁15', '▁min', '▁pr', '▁le', '▁rdv', '▁du', '▁bureau', '.']",14,12,-10.390053885323661,-10.38489023844401,,,,,0.9075781106948853,masked_lm
267,sms+spoken,Je ne sais pas si quelqu'un a laissé un message aujourd'hui pour le groupe.,Je sais pas si qqn a laissé un msg ajd pr le groupe.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁si', '▁quelqu', ""'"", 'un', '▁a', '▁laissé', '▁un', '▁message', '▁aujourd', ""'"", 'hui', '▁pour', '▁le', '▁groupe', '.']","['▁Je', '▁sais', '▁pas', '▁si', '▁qq', 'n', '▁a', '▁laissé', '▁un', '▁m', 's', 'g', '▁a', 'j', 'd', '▁pr', '▁le', '▁groupe', '.']",19,19,-10.297048468338815,-10.251924213610197,,,,,0.860180675983429,masked_lm
268,sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous au groupe ?,Tu peux envoyer le num du rdv au groupe ?,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁au', '▁groupe', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁au', '▁groupe', '▁?']",16,11,-10.283014297485352,-10.35786923495206,,,,,0.95101398229599,masked_lm
269,sms+spoken,Il n'y a pas beaucoup de monde aujourd'hui dans le bus.,Y a pas bcp de monde ajd dans le bus.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁beaucoup', '▁de', '▁monde', '▁aujourd', ""'"", 'hui', '▁dans', '▁le', '▁bus', '.']","['▁Y', '▁a', '▁pas', '▁bcp', '▁de', '▁monde', '▁a', 'j', 'd', '▁dans', '▁le', '▁bus', '.']",16,13,-10.50894546508789,-10.433077298677885,,,,,0.744208574295044,masked_lm
270,sms+spoken,Nous ne pouvons pas confirmer le rendez-vous maintenant pour demain.,On peut pas confirmer le rdv maintenant pr demain.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁ne', '▁pouvons', '▁pas', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁maintenant', '▁pour', '▁demain', '.']","['▁On', '▁peut', '▁pas', '▁confirmer', '▁le', '▁rdv', '▁maintenant', '▁pr', '▁demain', '.']",13,10,-10.481273944561298,-10.47889404296875,,,,,0.9201237559318542,masked_lm
271,sms+spoken,Nous allons partir dans quinze minutes pour le rendez-vous du service.,On va partir dans 15 min pr le rdv du service.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁partir', '▁dans', '▁quinze', '▁minutes', '▁pour', '▁le', '▁rendez', '-', 'vous', '▁du', '▁service', '.']","['▁On', '▁va', '▁partir', '▁dans', '▁15', '▁min', '▁pr', '▁le', '▁rdv', '▁du', '▁service', '.']",14,12,-10.399176461356026,-10.358449300130209,,,,,0.9202269315719604,masked_lm
